Id,SalePrice
1564,156507.26599039263
1565,144775.52228305512
1566,245176.74407513137
1567,85315.81572028092
1568,235299.30241329985
1569,115950.64008935838
1570,148290.80621467935
1571,115516.90118873739
1572,138273.41381912483
1573,223838.94113128728
1574,118650.43020862875
1575,223621.5828250706
1576,258226.60545781752
1577,188638.1648004916
1578,141771.5653614438
1579,129035.21155815205
1580,211877.78967039968
1581,152385.59600945405
1582,132543.1765256684
1583,308657.9800592952
1584,218275.20141183407
1585,144741.16927383444
1586,89143.48507321086
1587,108977.18270679277
1588,137403.90919933416
1589,104421.0257738332
1590,137046.0492790962
1591,86034.28408408203
1592,121938.43593195842
1593,130517.32628676094
1594,119685.53120023322
1595,94375.62866526276
1596,214151.85074024266
1597,174240.20339620972
1598,197467.94302104853
1599,193842.38782626996
1600,192877.05810856223
1601,69131.6657883482
1602,109709.74108703742
1603,83570.02927932896
1604,244749.56674096393
1605,266807.3326960265
1606,166393.25287809916
1607,184820.27947868864
1608,242957.6463920879
1609,184560.55282138672
1610,147135.57535997577
1611,134775.2172281533
1612,173146.47922833182
1613,168300.80389419498
1614,136132.37693307636
1615,96635.32073690493
1616,82706.50145432554
1617,98203.21757776091
1618,128821.63682151587
1619,140538.42628451565
1620,159522.5079675902
1621,129107.10460113891
1622,144224.2014599231
1623,288776.0538679325
1624,206118.25353638656
1625,122054.53108629416
1626,175569.3575128449
1627,190706.91017865765
1628,283022.18905081524
1629,180332.0278544469
1630,310411.35786785884
1631,214212.7150056645
1632,223591.13524358146
1633,178447.7550565484
1634,190432.08111273657
1635,188806.63381727273
1636,170127.23754365195
1637,189299.43162015875
1638,207446.74844189562
1639,184766.541797655
1640,248119.54841928562
1641,182616.6878419173
1642,237287.08386295824
1643,233085.36298642066
1644,236503.1936232321
1645,209078.50895374018
1646,182168.29097867725
1647,177883.47681571075
1648,130724.61949580573
1649,151770.1156594129
1650,118755.63929045228
1651,125097.97713766825
1652,115996.50087936937
1653,117308.38281542322
1654,155413.79842878165
1655,150388.314486047
1656,150598.0072160515
1657,154066.89873087782
1658,151503.63440065298
1659,128129.88981856879
1660,154804.75229674694
1661,453552.1092830358
1662,361319.22869779257
1663,355737.1562560271
1664,480738.8481786293
1665,300639.7886139712
1666,323343.66845466685
1667,363463.8352413315
1668,351278.70315271267
1669,321796.3135155537
1670,337304.377098087
1671,258496.41078204656
1672,439288.20519912493
1673,298123.32664168946
1674,251137.01199994024
1675,192034.58018644172
1676,191286.41216780903
1677,205729.63224957534
1678,465959.14287784835
1679,364623.9740965066
1680,294466.2838077997
1681,242808.93398808708
1682,297898.2014428688
1683,189694.06098736505
1684,200989.1536737255
1685,187337.21220768805
1686,184466.89917299568
1687,182297.708539636
1688,201804.20145053166
1689,203970.9521961499
1690,219379.26394845586
1691,208547.558836667
1692,281753.4521667428
1693,183829.4911463074
1694,195196.86536091944
1695,174485.77482768171
1696,271883.83180888224
1697,186241.09156113738
1698,337947.27937503275
1699,333093.0841224566
1700,231959.29924734123
1701,265529.6999986791
1702,262509.31166580535
1703,276833.9037387405
1704,290716.95248698216
1705,259420.47220824633
1706,395944.56112556247
1707,204976.77993011218
1708,201765.05760854133
1709,292125.89401339873
1710,232912.00095407674
1711,287956.5207589666
1712,259225.4019858416
1713,272946.0170024419
1714,222492.72565553107
1715,206548.95672705024
1716,191592.2362000416
1717,196599.9600798482
1718,141601.27213690025
1719,198293.77999412912
1720,248036.91816367203
1721,182185.73899729303
1722,134703.339230623
1723,168443.02854366455
1724,210546.17936552782
1725,240792.17585815093
1726,181142.61044061027
1727,148385.4225827221
1728,196248.62329537093
1729,166478.70952175328
1730,184956.21844732985
1731,129892.24864833857
1732,134780.61000492552
1733,111163.61405029774
1734,120427.45526556806
1735,152554.99386014327
1736,118801.37682499051
1737,337070.96836214914
1738,234370.38510452842
1739,265263.3896602718
1740,195537.62986809784
1741,184203.53935906917
1742,162348.41754910065
1743,187871.7754106657
1744,297354.86648339365
1745,192086.66859127133
1746,193276.2830299305
1747,222879.72681060786
1748,207222.34585405915
1749,151922.14641534566
1750,136747.1199861727
1751,259116.25254882307
1752,117725.63903550377
1753,138791.0247665714
1754,201418.56601246732
1755,157249.60213861772
1756,128733.35110674017
1757,121083.6375025328
1758,141894.754707138
1759,171631.9061955003
1760,168566.38763326898
1761,153730.91094824762
1762,167507.1529101717
1763,174422.36954158035
1764,112557.08573786239
1765,146258.59680568957
1766,181150.340069478
1767,224328.5294836937
1768,132579.69532288742
1769,191241.75655160964
1770,165249.47158202127
1771,113688.95557695178
1772,120666.95971804114
1773,121384.84216787269
1774,143702.77951632102
1775,147176.53392106842
1776,113359.95037085738
1777,111857.10437167439
1778,136784.66359394157
1779,123801.92722959613
1780,193578.348878426
1781,122933.36106977593
1782,86798.1967282143
1783,144286.45665599045
1784,94646.05553625443
1785,116376.34550090884
1786,130938.79717004122
1787,156656.7242971327
1788,68782.48316990038
1789,107355.98238169328
1790,76248.23158092926
1791,215539.97935772222
1792,148967.5640404582
1793,146182.68736996525
1794,169181.1667532254
1795,124696.99560502286
1796,134137.54390256634
1797,126818.68793865267
1798,115401.2519729299
1799,114823.27666332961
1800,115347.46153941035
1801,115443.15502345991
1802,138894.86589836687
1803,140031.97006367266
1804,140810.13003610953
1805,144062.7033479788
1806,140543.77448355532
1807,163524.6734772034
1808,125494.89589303744
1809,106525.442353854
1810,136284.98273171566
1811,94212.65626180814
1812,91270.31472827021
1813,126420.709157112
1814,99844.3940127548
1815,66140.77855221689
1816,104698.87062059846
1817,99301.02768515158
1818,139080.5205342278
1819,142089.60863452067
1820,70882.51939601194
1821,117734.50960281258
1822,158640.86206051536
1823,58879.087967338855
1824,123487.46042587471
1825,127446.5899134287
1826,99538.57230454443
1827,102986.00833384389
1828,119286.20083644893
1829,140515.69245908354
1830,146923.41180875507
1831,156635.49757395303
1832,78218.9287202655
1833,141590.3756962097
1834,131658.76963157547
1835,121463.80056120706
1836,114155.78492879265
1837,90349.391022643
1838,124040.79286736545
1839,119253.0288426184
1840,134522.34189325327
1841,136410.5307307302
1842,96247.22558218794
1843,141243.32159681883
1844,134473.8990810872
1845,125220.58441594672
1846,147953.53510425353
1847,138520.03559276165
1848,61169.82343121997
1849,105459.43903041934
1850,111060.97262796698
1851,143204.5253071787
1852,128606.17985623507
1853,122108.08472632068
1854,172049.35682244832
1855,155778.8457389652
1856,229028.6186655523
1857,129396.71517747738
1858,141218.59135639924
1859,126847.2007197887
1860,169955.70139118744
1861,126616.57927986038
1862,389902.34631194285
1863,386717.2236271052
1864,386736.86232847755
1865,346078.3492837364
1866,346697.550465829
1867,248165.44198845365
1868,294249.0266210302
1869,218738.63714287477
1870,236679.05321606412
1871,266481.31420035823
1872,184060.89584269305
1873,235935.71969533747
1874,153951.09001642748
1875,201862.6880082052
1876,192512.21714193065
1877,206293.29476732152
1878,208896.95328023125
1879,115877.54241000989
1880,139938.5390356968
1881,246132.36372000678
1882,245585.27708346208
1883,183468.50592570752
1884,186582.40936533993
1885,232537.1017188809
1886,270362.8544960312
1887,221567.94492490977
1888,271668.2002940562
1889,167924.23680341404
1890,120953.81142689157
1891,150410.32072281008
1892,96412.05703347072
1893,120272.54802060286
1894,121412.82034760281
1895,129051.84976867105
1896,125347.03475477765
1897,123611.96992272847
1898,117189.76182651849
1899,150357.78498011603
1900,139998.64468158924
1901,160636.9240879517
1902,107447.83984224085
1903,222945.58981866087
1904,130980.3101415635
1905,179293.56823509684
1906,155633.9518780391
1907,189166.67025569794
1908,122675.38774658962
1909,161156.72968409734
1910,138440.3474563714
1911,185088.28718741608
1912,281344.0390065526
1913,133752.29503738345
1914,83502.74691693594
1915,253586.47125044462
1916,52138.10316685424
1917,255917.38453754917
1918,142500.92822779517
1919,172801.0550123582
1920,157178.46378477084
1921,362606.4895186006
1922,308143.2095831668
1923,225613.35576204472
1924,244080.54518891385
1925,212220.5622355228
1926,352343.0417410925
1927,133440.84076992655
1928,171920.34212455616
1929,115917.39808275783
1930,123499.77032641551
1931,147412.54982790278
1932,138198.66312520512
1933,182429.79145921645
1934,185406.21405403435
1935,177595.1056943978
1936,181520.94173840477
1937,178374.48498356892
1938,170498.18910076574
1939,248646.79296998197
1940,183346.32040595452
1941,177605.53451807812
1942,185157.12413962078
1943,217549.2272399562
1944,327810.341648104
1945,348852.9731744688
1946,129514.57200846898
1947,252641.26800387437
1948,179461.76313149763
1949,249911.24684416846
1950,193288.67341810363
1951,249720.8451191659
1952,203465.79222809305
1953,182789.27142770853
1954,187204.57609071405
1955,135945.59189063657
1956,354977.93020443624
1957,151554.54246626375
1958,302569.22781583684
1959,148222.87763447987
1960,102507.26874154202
1961,122480.37805702885
1962,106215.94787857548
1963,114616.71880102537
1964,110624.10795643792
1965,156961.9705970465
1966,152471.57156097735
1967,268928.54484054784
1968,386340.21871648286
1969,349477.28576753463
1970,396869.19107683946
1971,467019.0180016043
1972,377634.8502368995
1973,283633.4771222025
1974,325315.55971048033
1975,462297.62242146896
1976,281318.8234496079
1977,321982.02348698705
1978,314983.47954900935
1979,322021.1267264527
1980,189001.6961167265
1981,309408.4785121241
1982,226536.24242079482
1983,210691.31822647474
1984,179900.90393285768
1985,219589.60562171365
1986,222546.60788876985
1987,185409.08153975496
1988,185514.4077923688
1989,199881.1238583619
1990,215877.41689719196
1991,219323.91742039894
1992,218417.28304602814
1993,186105.05118814568
1994,226123.10287060885
1995,194118.28558640718
1996,245688.80918946787
1997,317315.17726064427
1998,287342.30347663665
1999,286765.5870405299
2000,313291.55392337515
2001,276577.13127415424
2002,260007.3931819766
2003,266352.4455267746
2004,290299.3232404159
2005,240073.4859581695
2006,217886.27217359593
2007,265940.6428176548
2008,200959.80446830133
2009,194594.7265109224
2010,203740.8302564534
2011,153147.67517643372
2012,185126.54255488832
2013,174712.6799275607
2014,182937.41342686483
2015,202635.6773308845
2016,193879.6206116645
2017,189634.72583976103
2018,132336.95343321556
2019,151639.2261406479
2020,110412.57550078673
2021,106899.20235564622
2022,185372.49791919737
2023,131393.64733759704
2024,246427.48583714938
2025,349950.50266962405
2026,179998.33403476563
2027,163399.49397120904
2028,159714.28514417337
2029,165085.63547255905
2030,271589.01667894435
2031,251922.1436446437
2032,276740.64582401357
2033,268374.8114084111
2034,178174.32723952373
2035,222252.8530884658
2036,216903.07887140277
2037,217260.30556369765
2038,331179.64666103775
2039,216746.22344403144
2040,291771.8661732597
2041,295084.3898951962
2042,199821.4624061092
2043,164851.32527108683
2044,181270.87482962152
2045,233787.65687215733
2046,150435.41268508928
2047,137267.3931088714
2048,144098.6273628558
2049,148083.7605084686
2050,176814.23404626115
2051,106714.80670871711
2052,121744.41420634772
2053,149548.54331240713
2054,100397.4695755784
2055,137480.6500022059
2056,154045.9100198082
2057,113051.1092460492
2058,212327.30082611996
2059,131330.39532907572
2060,159545.31314432362
2061,168164.19685061273
2062,116478.13423723826
2063,115078.7019459055
2064,129739.91690121626
2065,135322.3545775822
2066,163074.25146335983
2067,121887.587212555
2068,144111.46603464172
2069,93002.69938409043
2070,111726.58147081315
2071,95302.86303102033
2072,151332.22198018947
2073,137015.97297243652
2074,201389.49297284283
2075,142065.11429258797
2076,127890.33547689978
2077,152445.56175474444
2078,117211.32402280695
2079,139254.78160603472
2080,119654.08312361523
2081,118775.09114698814
2082,131377.70899545195
2083,135042.95180407824
2084,107823.43622413915
2085,115472.66350660377
2086,137417.49217888812
2087,130624.34571273041
2088,99645.57885359651
2089,89460.83920894274
2090,133654.27627512687
2091,105191.67501118511
2092,123451.43531271661
2093,116757.90822320861
2094,118275.66130636515
2095,167598.38928865205
2096,93894.4328318839
2097,97487.34540338001
2098,142415.82264740052
2099,66306.97455826474
2100,65662.59920456947
2101,119221.62813646904
2102,141322.47172131788
2103,101242.14433539358
2104,132041.95982970757
2105,113763.13203729267
2106,56695.791377989066
2107,190351.4646395002
2108,124075.8515995112
2109,104439.71868053505
2110,105645.05942348763
2111,167866.17803174065
2112,114097.78148920438
2113,125336.37251075952
2114,127577.40019348942
2115,160574.23575784685
2116,122242.70810300873
2117,130055.70254064626
2118,131642.17318994887
2119,118331.34353566417
2120,127385.94786420261
2121,109434.2813611902
2122,102224.75258272079
2123,105820.45308334271
2124,155425.98779981825
2125,123137.26133701573
2126,133171.4089238641
2127,152243.7490179486
2128,130779.90578552929
2129,102824.44513665634
2130,126450.2948914685
2131,157353.70659192768
2132,115373.11535682161
2133,123533.14928450773
2134,130800.15843886629
2135,109796.94855262732
2136,68222.96299400521
2137,116139.34516599568
2138,137437.7405213254
2139,156264.7564973873
2140,150478.6083172396
2141,166034.38639121293
2142,123003.4294440419
2143,133584.13723260054
2144,119586.32078183547
2145,147516.62282872156
2146,163965.85570354701
2147,135380.1347683496
2148,157692.58142798266
2149,161378.21533113264
2150,227435.84561772272
2151,122823.2341948984
2152,150693.84988260295
2153,145349.5263191398
2154,102602.68518253913
2155,139440.67413024371
2156,224552.6284113281
2157,236449.4034499744
2158,231744.11602863375
2159,210956.23124271602
2160,186363.88619704798
2161,264493.0288044978
2162,395969.7996218792
2163,390046.84177030425
2164,250407.9178424879
2165,174520.02158520618
2166,159500.2409722472
2167,215323.36047837502
2168,189244.76826529446
2169,190185.15003555498
2170,204885.51578049912
2171,146839.3953179774
2172,148618.19568595776
2173,154892.72760641674
2174,218241.0627967725
2175,295736.17817734426
2176,288676.5384885021
2177,231819.06868877466
2178,221467.84017238492
2179,136053.51311384107
2180,219465.4935375562
2181,191963.82053450544
2182,222784.97025438692
2183,198548.0199515347
2184,110205.20448362471
2185,123985.42060813967
2186,159646.19987172371
2187,163903.69574798338
2188,167755.5044900913
2189,251928.1667277948
2190,89127.14477378063
2191,86653.85485884073
2192,84799.52573599546
2193,111006.89889431885
2194,119049.22219202109
2195,98033.69269200113
2196,103790.66333300548
2197,122375.85777966805
2198,168292.50708289543
2199,233352.00791682565
2200,116466.09758069327
2201,118389.50213850726
2202,211819.1560797212
2203,105186.0955138255
2204,155984.31942620795
2205,92423.99412218385
2206,128022.85483228437
2207,222280.0253027694
2208,243872.8323245672
2209,193386.58236617656
2210,130461.68262139295
2211,127337.87361844993
2212,129602.7459443124
2213,102430.40528329261
2214,126850.68519072053
2215,104605.64705239136
2216,133772.6827368875
2217,86063.41487006829
2218,96960.16034596774
2219,94244.8831962226
2220,90552.19403831528
2221,255825.89460724173
2222,236552.21962731282
2223,280956.0383845221
2224,230385.45023144817
2225,135816.45502646023
2226,164017.13071892466
2227,214564.02733401128
2228,283327.42029806005
2229,240365.4205601921
2230,139876.31681131702
2231,209872.074530547
2232,189691.57680284994
2233,177758.7848178693
2234,270085.37033888086
2235,212210.7600899738
2236,266772.2947128834
2237,342634.4096995535
2238,247885.77579938655
2239,126332.21080661897
2240,161286.04360654572
2241,135583.93714072768
2242,127990.3608966947
2243,134715.06832891444
2244,112244.2070340015
2245,104209.83246145913
2246,139679.8286828317
2247,136108.19068452308
2248,120369.47880217237
2249,127527.13661822038
2250,133875.97590181313
2251,83687.97917301783
2252,177269.31503663657
2253,155768.21413449978
2254,165072.38279620453
2255,198160.3999714177
2256,173207.4458137869
2257,201136.8700713291
2258,174949.9732759558
2259,172117.0759068068
2260,144265.84312010286
2261,190213.58584608638
2262,193504.506200412
2263,366548.78725861554
2264,484117.4058024978
2265,159857.43782641864
2266,277340.0548740093
2267,296257.246146333
2268,368995.78207224986
2269,161452.29033788343
2270,204823.49940144445
2271,223465.26551685634
2272,226017.48074952507
2273,169944.98446588044
2274,177626.5428939529
2275,176213.09105240417
2276,180857.41875199837
2277,194759.4275188785
2278,147464.2457008807
2279,130075.6861101558
2280,109252.30154329752
2281,171484.80566129027
2282,186701.29033128094
2283,119343.95849590456
2284,129672.61921776268
2285,138240.65521100032
2286,121372.33507232815
2287,338107.1924962842
2288,266600.05273300014
2289,330254.0348632487
2290,383334.19879309466
2291,310255.3620027956
2292,429823.9836247097
2293,424757.37432063115
2294,355960.0475594633
2295,480214.2826535262
2296,242921.69377853168
2297,325951.2938534254
2298,346861.21534398623
2299,351113.02242823644
2300,291426.0533085932
2301,311617.36828518467
2302,249504.23177034323
2303,243662.79983802914
2304,239448.5678463278
2305,194628.36332320448
2306,193272.0880673866
2307,201082.58687126613
2308,225012.2351152972
2309,272970.0463591619
2310,216367.468030852
2311,204448.0373712929
2312,172679.77594024668
2313,176357.51183394899
2314,175340.67970039503
2315,178919.7907604005
2316,195221.6559920792
2317,192895.69729493323
2318,174158.16284485837
2319,183397.12681138964
2320,191285.21296904446
2321,251333.3073863256
2322,196458.43960178285
2323,178340.36854932996
2324,203662.57778584168
2325,222978.87021769592
2326,185874.98625744696
2327,207176.61669480638
2328,218192.55830085694
2329,197961.76684320046
2330,181661.21174526506
2331,346370.82116305083
2332,371807.167554106
2333,307434.1172358969
2334,235548.09154077573
2335,269752.6391039875
2336,287397.5256036109
2337,195588.45574144847
2338,267966.9489196373
2339,234266.96199791203
2340,394720.1372628436
2341,237649.18880328687
2342,247182.50498531276
2343,239403.96670394632
2344,215479.98481510402
2345,239776.5097144581
2346,218599.84326661803
2347,191151.58580645302
2348,239704.35701209013
2349,160862.98815467075
2350,322042.7097765126
2351,236688.5009353036
2352,253943.6943208775
2353,238851.15077502493
2354,141156.71490982504
2355,153785.62132696094
2356,157794.3271483489
2357,204539.35264205455
2358,187653.34109070644
2359,137050.09246448375
2360,115017.0914719964
2361,141731.33895828208
2362,227116.866929442
2363,146393.6857409549
2364,184909.39271413145
2365,238423.01567348654
2366,198945.38344596105
2367,217232.18022581507
2368,207406.6777842554
2369,214556.4282336175
2370,175879.00047040312
2371,156205.58468201588
2372,183866.32998056692
2373,281840.98467301676
2374,311082.14367031504
2375,224947.3107394776
2376,267169.6626868923
2377,307496.0383199461
2378,164354.06497693225
2379,195121.05654135917
2380,155000.63722739098
2381,167076.0093619401
2382,214743.0528628502
2383,211645.8176846383
2384,238699.26641265722
2385,185615.0659409035
2386,131236.84444458436
2387,129708.91040654734
2388,122914.08112673271
2389,125966.80399935685
2390,145307.93434972691
2391,145505.72834059317
2392,108137.0901823804
2393,188156.69969833823
2394,129504.65513259647
2395,203082.20882331816
2396,144057.35932824193
2397,211111.61635427547
2398,113868.01883274388
2399,67103.83189515244
2400,74270.30167123205
2401,132171.45445747982
2402,132935.62618510413
2403,149026.08026233214
2404,146464.00883483858
2405,154108.7768323545
2406,142901.94355603287
2407,134106.09908273292
2408,151355.41300874017
2409,118849.96578950042
2410,192330.36666262962
2411,109721.9216670746
2412,140331.83214744995
2413,117522.82207777447
2414,150519.8237172479
2415,135939.5729469278
2416,133216.53765176336
2417,132246.2054348763
2418,128754.99410295472
2419,110287.37317742658
2420,126110.02288781322
2421,129137.69941608263
2422,108246.33357512162
2423,100922.46441069889
2424,153513.54149884373
2425,165913.64210767735
2426,138957.84394235053
2427,112715.03712160962
2428,157230.46301154548
2429,119846.0988905384
2430,135491.44155701093
2431,113902.38034108431
2432,142763.7001329892
2433,124206.9684676658
2434,129328.7013842698
2435,142103.5952298573
2436,124925.94567765963
2437,113033.66737389127
2438,121957.34875579481
2439,104680.89597758687
2440,121370.5365010904
2441,115547.39551555611
2442,110239.47673963019
2443,139483.60228041242
2444,128570.83277528144
2445,93648.09048507194
2446,130283.2381249214
2447,195941.930006069
2448,140788.15635503773
2449,118972.73414918584
2450,151719.36309676076
2451,121449.76097638831
2452,175592.9357558608
2453,98817.89776210942
2454,125406.93963795881
2455,123785.31804948929
2456,127126.8917312318
2457,122157.57009782181
2458,137018.69993211562
2459,103281.56102012369
2460,138598.81287876304
2461,125153.83136305187
2462,123379.98190318358
2463,126814.12279621276
2464,165106.85527372968
2465,128840.35760233572
2466,114046.0662844326
2467,163719.58072782142
2468,97981.97177221387
2469,87646.34241380957
2470,182199.06192107298
2471,211210.18724481374
2472,145302.29742556936
2473,112352.40149711607
2474,71423.92805402218
2475,212085.95901177524
2476,111184.66907554845
2477,112235.72117507237
2478,150664.34706693722
2479,100189.65380289627
2480,146097.93365737458
2481,116822.76343010401
2482,129198.80985623122
2483,107284.76598923505
2484,125411.52503807287
2485,132112.54519712384
2486,141549.5592723908
2487,170641.81956578116
2488,185906.77821446693
2489,149470.1140209521
2490,145984.50860928145
2491,108882.97878791347
2492,183465.35868016424
2493,156818.50084324635
2494,140473.3809161247
2495,89992.21937266382
2496,226687.6374893345
2497,145661.8898050586
2498,105513.58982703033
2499,98090.48220634469
2500,127026.21049011832
2501,139595.2854098436
2502,141422.3054311174
2503,98585.00383366238
2504,174882.35829733705
2505,221244.93170114557
2506,265095.34492285206
2507,294092.48975744925
2508,268599.11442034895
2509,228124.26845850635
2510,234786.69142980763
2511,182641.79600732002
2512,194804.05824778255
2513,222407.9105678501
2514,263678.28895622166
2515,143588.05292730517
2516,184472.54845217738
2517,141978.67891691223
2518,156324.14404277795
2519,216467.2850113927
2520,212763.58240959953
2521,186327.20968332663
2522,219262.01805019178
2523,118390.94347331996
2524,133775.1724695579
2525,147824.83646820043
2526,137742.81478771236
2527,113644.76514196376
2528,124150.94248216599
2529,142725.1304346494
2530,123165.96370671668
2531,225568.5971850288
2532,222275.58503081877
2533,189771.62777471158
2534,237412.76921668777
2535,262603.81698408106
2536,237730.10031439332
2537,240309.5799396748
2538,186407.61586569826
2539,197973.15691213735
2540,179412.75931893312
2541,188546.3118079105
2542,154296.4097304192
2543,116418.20292783434
2544,107924.81490032826
2545,134691.42625260964
2546,138957.3544040455
2547,153632.23607725778
2548,168632.862804911
2549,156352.8978238763
2550,886840.4416170751
2551,148506.825082706
2552,135326.4541005589
2553,83442.38386691223
2554,106011.06626080188
2555,122277.4466970526
2556,97292.45437875047
2557,101749.69901932795
2558,147442.87321644233
2559,109102.07378965429
2560,135500.2345270819
2561,141602.8966896696
2562,111818.76576878008
2563,127172.66159675636
2564,182028.70790329177
2565,126232.5266705064
2566,128094.42481440182
2567,113608.72894376783
2568,173795.9753191205
2569,204824.65162527238
2570,133067.93871235556
2571,154648.7638231247
2572,165432.67881396983
2573,203710.69797068188
2574,212796.06921602954
2575,142815.7724243871
2576,110862.43288478658
2577,128802.86297395725
2578,102731.10913140913
2579,65662.00235058654
2580,106222.39584854036
2581,125369.84514962968
2582,128510.95567905415
2583,235466.79989601806
2584,166125.7265072398
2585,189186.50131840497
2586,212860.9920974854
2587,201452.70630624832
2588,126106.84060930824
2589,154073.52904135673
2590,225964.10744570836
2591,199794.2472630372
2592,204725.4047311054
2593,212203.61814759235
2594,203195.61215292764
2595,209865.87124174173
2596,294495.02396835445
2597,200787.78389442572
2598,287189.0731531237
2599,344506.168800536
2600,135076.89339786972
2601,151740.9359614597
2602,91669.8554540781
2603,93872.18655893605
2604,95789.66134781588
2605,88647.7149629355
2606,138379.068217325
2607,202910.53650067115
2608,204309.7994835087
2609,166668.35360098447
2610,100248.99705725207
2611,104400.79045260017
2612,156413.80013920242
2613,130248.14058331869
2614,119571.09350853215
2615,156062.18695281207
2616,149380.0228931482
2617,180638.43553382313
2618,250961.4717000709
2619,205155.96986026474
2620,184765.99357613976
2621,170691.3618922479
2622,175763.85362217904
2623,225654.88278518486
2624,291152.6095301196
2625,264055.0414888965
2626,179418.8704961849
2627,170237.02064767873
2628,422354.0593155161
2629,436724.72567037883
2630,349431.4344264604
2631,450034.26828470954
2632,370721.9150132269
2633,276577.54458140733
2634,392766.6814469791
2635,158407.54098588077
2636,183334.50961585945
2637,170249.66003540208
2638,255633.71024590312
2639,184148.5473335343
2640,156611.60226699561
2641,96690.21874353726
2642,175333.84144487645
2643,120216.32654711304
2644,139559.9216317363
2645,129501.36964598665
2646,111077.63144830086
2647,117466.20924751101
2648,144912.53342150853
2649,148179.0734532618
2650,145757.14934741872
2651,155575.51164230367
2652,407903.73577646964
2653,258032.99556723633
2654,241342.89583384446
2655,368513.04156930314
2656,328017.87424600875
2657,321955.875293779
2658,274429.7419734298
2659,294351.00816830795
2660,360535.07100828906
2661,312165.75985318475
2662,338360.3922804943
2663,294220.8647519061
2664,264714.8967956824
2665,329442.31009271496
2666,260824.08724944785
2667,181534.53568084602
2668,193060.8224931012
2669,175948.8736908589
2670,275242.8753757547
2671,193364.52742862562
2672,203518.25207893644
2673,195598.8997823842
2674,205377.63640698386
2675,175374.74509704864
2676,208090.53769105478
2677,206928.0052102549
2678,236013.39154035714
2679,272675.0979320444
2680,276268.90407573554
2681,387515.53102245065
2682,303222.15001957165
2683,448458.9461043338
2684,314920.32912819536
2685,302781.0955781458
2686,245380.83061332506
2687,319023.4230368552
2688,220783.75609223312
2689,209626.14218212038
2690,433498.53055676137
2691,177350.5374662294
2692,143804.06800250983
2693,203075.178663333
2694,145706.21404623767
2695,198488.81893408482
2696,189744.65955287157
2697,182286.5603425892
2698,192957.38541646535
2699,167627.98105508913
2700,153792.8744651503
2701,177458.46027620262
2702,127759.07694098842
2703,163136.5686952553
2704,145960.9339373943
2705,112176.68737809645
2706,118576.79556356666
2707,137250.1977517424
2708,119859.37292371661
2709,108786.53141446083
2710,126643.06271244332
2711,263432.33674404025
2712,373061.6603160338
2713,179351.99551845662
2714,161079.63943456544
2715,151385.57554013247
2716,160803.59252617796
2717,177722.18677570563
2718,230787.10732988597
2719,158405.6583221322
2720,191723.40620457605
2721,136801.6925812894
2722,153284.2014739653
2723,171142.8742739522
2724,120829.84113820129
2725,122878.179215399
2726,138173.95711625429
2727,205306.68956240293
2728,189922.5550742693
2729,147409.85657708507
2730,141768.5029498638
2731,137359.1705681648
2732,120621.26142449406
2733,159568.42205959215
